X,Y,OBJECTID,EVENT_UNIQUE_ID,OCC_DATE,OCC_YEAR,OCC_MONTH,OCC_DAY,OCC_DOW,OCC_DOY,DIVISION,HOMICIDE_TYPE,HOOD_158,NEIGHBOURHOOD_158,HOOD_140,NEIGHBOURHOOD_140,LONG_WGS84,LAT_WGS84
-8825074.264,5419501.36,486,GO-20103520082,2010/10/17 04:00:00+00,2010,October,17,Sunday,290,D41,Shooting,121,Oakridge,121,Oakridge (121),-79.27699095,43.70239059
-8834539.937,5412606.492,487,GO-20103772354,2010/10/25 04:00:00+00,2010,October,25,Monday,298,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.36202254,43.65759676
-8833618.794,5413540.996,488,GO-20103355708,2010/10/27 04:00:00+00,2010,October,27,Wednesday,300,D55,Stabbing,70,South Riverdale,70,South Riverdale (70),-79.35374777,43.66366991
-8840390.064,5430179.589,489,GO-20103911901,2010/11/17 05:00:00+00,2010,November,17,Wednesday,321,D32,Shooting,37,Willowdale West,37,Willowdale West (37),-79.41457512,43.77169774
-8833538.494,5432591.142,490,GO-20103929126,2010/11/20 05:00:00+00,2010,November,20,Saturday,324,D33,Shooting,47,Don Valley Village,47,Don Valley Village (47),-79.35302642,43.78733884
-8850277.72,5425459.262,491,GO-20103988019,2010/11/22 05:00:00+00,2010,November,22,Monday,326,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.50339745,43.7410703
-8819746.148,5428531.306,492,GO-20103904746,2010/11/24 05:00:00+00,2010,November,24,Wednesday,328,D43,Shooting,142,Woburn North,137,Woburn (137),-79.22912767,43.76100477
-8837853.731,5410628.831,493,GO-20103845292,2010/11/27 05:00:00+00,2010,November,27,Saturday,331,D52,Other,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.39179086,43.64474235
-8834109.831,5413159.669,494,GO-20103878370,2010/11/29 05:00:00+00,2010,November,29,Monday,333,D51,Shooting,72,Regent Park,72,Regent Park (72),-79.35815883,43.66119182
-8827692.517,5416516.226,495,GO-20104003542,2010/12/02 05:00:00+00,2010,December,2,Thursday,336,D55,Other,62,East End-Danforth,62,East End-Danforth (62),-79.30051112,43.68300121
-8848606.902,5414726.708,496,GO-20104016091,2010/12/25 05:00:00+00,2010,December,25,Saturday,359,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.48838823,43.67137471
-8832242.415,5420366.939,497,GO-2018104863,2010/12/29 05:00:00+00,2010,December,29,Wednesday,363,D52,Other,55,Thorncliffe Park,55,Thorncliffe Park (55),-79.34138354,43.70801163
-8838731.171,5411139.423,498,GO-20113922539,2011/01/01 05:00:00+00,2011,January,1,Saturday,1,D14,Stabbing,164,Wellington Place,77,Waterfront Communities-The Island (77),-79.39967303,43.64806136
-8825055.593,5424213.906,499,GO-20112885827,2011/01/05 05:00:00+00,2011,January,5,Wednesday,5,D41,Shooting,125,Ionview,125,Ionview (125),-79.27682322,43.7329873
-8815917.945,5428685.956,500,GO-20113737551,2011/01/06 05:00:00+00,2011,January,6,Thursday,6,D43,Other,136,West Hill,136,West Hill (136),-79.19473833,43.76200812
-8838389.323,5415241.378,501,GO-20114040426,2011/01/12 05:00:00+00,2011,January,12,Wednesday,12,D53,Other,95,Annex,95,Annex (95),-79.39660216,43.67471875
-8843224.931,5419648.124,502,GO-20114033175,2011/01/13 05:00:00+00,2011,January,13,Thursday,13,D13,Other,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44004116,43.70334371
-8836356.768,5413942.518,503,GO-20113832781,2011/01/23 05:00:00+00,2011,January,23,Sunday,23,D51,Other,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.37834341,43.66627912
-8855362.19,5426934.28,504,GO-20113966773,2011/02/01 05:00:00+00,2011,February,1,Tuesday,32,D31,Shooting,21,Humber Summit,21,Humber Summit (21),-79.54907202,43.75064251
-8848517.875,5426773.79,505,GO-20113530271,2011/02/05 05:00:00+00,2011,February,5,Saturday,36,D31,Stabbing,27,York University Heights,27,York University Heights (27),-79.48758849,43.74960108
-8818863.262,5428314.733,506,GO-20113948450,2011/02/11 05:00:00+00,2011,February,11,Friday,42,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.22119656,43.75959965
-8848036.34,5418117.494,507,GO-20114017505,2011/02/11 05:00:00+00,2011,February,11,Friday,42,D12,Shooting,112,Beechborough-Greenbrook,112,Beechborough-Greenbrook (112),-79.48326279,43.69340272
-8850952.417,5418717.064,508,GO-20114017400,2011/02/16 05:00:00+00,2011,February,16,Wednesday,47,D12,Shooting,113,Weston,113,Weston (113),-79.50945835,43.69729695
-8819795.896,5433428.655,509,GO-201139593058,2011/02/19 05:00:00+00,2011,February,19,Saturday,50,D42,Other,146,Malvern East,132,Malvern (132),-79.22957457,43.79276991
-8818469.85,5434253.179,510,GO-20113996966,2011/02/26 05:00:00+00,2011,February,26,Saturday,57,D42,Shooting,146,Malvern East,132,Malvern (132),-79.21766249,43.79811627
-8850066.376,5413727.024,511,GO-20114010034,2011/03/02 05:00:00+00,2011,March,2,Wednesday,61,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.50149891,43.6648788
-8841868.569,5414086.481,512,GO-20114029641,2011/03/03 05:00:00+00,2011,March,3,Thursday,62,D14,Other,172,Dovercourt Village,93,Dovercourt-Wallace Emerson-Junction (93),-79.42785676,43.66721461
-8855705.131,5418485.061,513,GO-20113973677,2011/03/20 04:00:00+00,2011,March,20,Sunday,79,D23,Shooting,6,Kingsview Village-The Westway,6,Kingsview Village-The Westway (6),-79.55215271,43.69579012
-8842916.52,5409425.543,514,GO-20113914456,2011/03/21 04:00:00+00,2011,March,21,Monday,80,D11,Other,85,South Parkdale,85,South Parkdale (85),-79.43727066,43.63691985
-8822693.69,5424534.52,515,GO-20113981811,2011/03/28 04:00:00+00,2011,March,28,Monday,87,D41,Shooting,138,Eglinton East,138,Eglinton East (138),-79.25560589,43.73506836
-8828950.842,5414175.206,516,GO-20113736070,2011/03/28 04:00:00+00,2011,March,28,Monday,87,D55,Shooting,63,The Beaches,63,The Beaches (63),-79.31181484,43.66779115
-8830414.347,5417069.177,517,GO-20113942884,2011/04/06 04:00:00+00,2011,April,6,Wednesday,96,D54,Other,66,Danforth,66,Danforth (66),-79.32496173,43.68659327
-8850196.556,5429204.719,518,GO-20113985830,2011/04/15 04:00:00+00,2011,April,15,Friday,105,D31,Other,27,York University Heights,27,York University Heights (27),-79.50266834,43.76537366
-8856543.734,5421183.187,519,GO-20113832638,2011/04/30 04:00:00+00,2011,April,30,Saturday,120,D23,Shooting,4,Rexdale-Kipling,4,Rexdale-Kipling (4),-79.55968601,43.71331182
-8831132.044,5433479.609,520,GO-20113985926,2011/05/26 04:00:00+00,2011,May,26,Thursday,146,D42,Shooting,147,L'Amoreaux West,117,L'Amoreaux (117),-79.33140892,43.79310032
-8860232.08,5425151.427,521,GO-20114047557,2011/05/29 04:00:00+00,2011,May,29,Sunday,149,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.59281898,43.7390724
-8851734.814,5427220.94,522,GO-20113582659,2011/06/16 04:00:00+00,2011,June,16,Thursday,167,D31,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51648674,43.75250263
-8828123.569,5423582.089,523,GO-20114071110,2011/07/01 04:00:00+00,2011,July,1,Friday,182,D33,Stabbing,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.30438332,43.72888607
-8818964.388,5425676.698,524,GO-20113984179,2011/07/22 04:00:00+00,2011,July,22,Friday,203,D43,Stabbing,139,Scarborough Village,139,Scarborough Village (139),-79.222105,43.74248146
-8856937.456,5411844.527,525,GO-20113429437,2011/07/29 04:00:00+00,2011,July,29,Friday,210,D22,Shooting,158,Islington,14,Islington-City Centre West (14),-79.56322287,43.65264446
-8849135.708,5417331.732,526,GO-20113794249,2011/07/29 04:00:00+00,2011,July,29,Friday,210,D12,Other,115,Mount Dennis,115,Mount Dennis (115),-79.49313857,43.68829879
-8850787.663,5417778.113,527,GO-20114119820,2011/07/31 04:00:00+00,2011,July,31,Sunday,212,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.50797834,43.69119832
-8848084.801,5423179.81,528,GO-20113443263,2011/08/10 04:00:00+00,2011,August,10,Wednesday,222,D31,Stabbing,155,Downsview,26,Downsview-Roding-CFB (26),-79.48369812,43.72627466
-8849145.763,5425721.013,529,GO-20114082526,2011/08/20 04:00:00+00,2011,August,20,Saturday,232,D31,Shooting,155,Downsview,26,Downsview-Roding-CFB (26),-79.49322891,43.74276906
-8842824.298,5425481.363,530,GO-20114131492,2011/08/23 04:00:00+00,2011,August,23,Tuesday,235,D32,Shooting,33,Clanton Park,33,Clanton Park (33),-79.43644222,43.74121374
-8850066.376,5413727.024,531,GO-20113721549,2011/08/27 04:00:00+00,2011,August,27,Saturday,239,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.50149891,43.6648788
-8822052.938,5430306.254,532,GO-20114137445,2011/09/11 04:00:00+00,2011,September,11,Sunday,254,D43,Other,142,Woburn North,137,Woburn (137),-79.24984992,43.77251938
-8824087.485,5420210.054,533,GO-20113156934,2011/09/17 04:00:00+00,2011,September,17,Saturday,260,D41,Shooting,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.26812656,43.70699286
-8840541.487,5411003.571,534,GO-20114136529,2011/10/02 04:00:00+00,2011,October,2,Sunday,275,D14,Shooting,81,Trinity-Bellwoods,81,Trinity-Bellwoods (81),-79.41593537,43.64717829
-8841311.233,5410088.823,535,GO-20113405116,2011/10/07 04:00:00+00,2011,October,7,Friday,280,D14,Other,84,Little Portugal,84,Little Portugal (84),-79.42285012,43.64123192
-8827798.982,5421790.564,536,GO-20113887747,2011/10/09 04:00:00+00,2011,October,9,Sunday,282,D54,Shooting,43,Victoria Village,43,Victoria Village (43),-79.3014675,43.71725545
-8827702.978,5418266.799,537,GO-20114156058,2011/10/14 04:00:00+00,2011,October,14,Friday,287,D54,Shooting,61,Taylor-Massey,61,Taylor-Massey (61),-79.30060509,43.69437249
-8850998.726,5428904.397,538,GO-20114244358,2011/10/15 04:00:00+00,2011,October,15,Saturday,288,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.50987435,43.76342531
-8823557.603,5421066.673,539,GO-20114140412,2011/10/17 04:00:00+00,2011,October,17,Monday,290,D41,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.26336655,43.71255529
-8858377.414,5411206.181,540,GO-20114219112,2011/10/21 04:00:00+00,2011,October,21,Friday,294,D22,Shooting,13,Etobicoke West Mall,13,Etobicoke West Mall (13),-79.57615823,43.64849529
-8850857.756,5423759.369,541,GO-20114188550,2011/10/28 04:00:00+00,2011,October,28,Friday,301,D31,Shooting,154,Oakdale-Beverley Heights,26,Downsview-Roding-CFB (26),-79.50860799,43.73003685
-8830186.721,5411797.975,542,GO-20114187348,2011/11/29 05:00:00+00,2011,November,29,Tuesday,333,D55,Shooting,70,South Riverdale,70,South Riverdale (70),-79.32291693,43.65234189
-8850326.391,5419575.464,543,GO-20114136582,2011/12/02 05:00:00+00,2011,December,2,Friday,336,D12,Other,28,Rustic,28,Rustic (28),-79.50383466,43.70287184
-8839598.343,5431843.836,544,GO-20114253053,2011/12/02 05:00:00+00,2011,December,2,Friday,336,D32,Stabbing,50,Newtonbrook East,50,Newtonbrook East (50),-79.40746297,43.78249232
-8841424.08,5425197.074,545,GO-20113034132,2011/12/03 05:00:00+00,2011,December,3,Saturday,337,D32,Stabbing,39,Bedford Park-Nortown,39,Bedford Park-Nortown (39),-79.42386384,43.73936866
-8834128.918,5413374.8,546,GO-20114191912,2011/12/26 05:00:00+00,2011,December,26,Monday,360,D51,Other,72,Regent Park,72,Regent Park (72),-79.35833029,43.66258988
-8817129.87,5428999.709,547,GO-20114266197,2011/12/30 05:00:00+00,2011,December,30,Friday,364,D43,Shooting,141,Golfdale-Cedarbrae-Woburn,137,Woburn (137),-79.20562524,43.76404365
-8838663.289,5411816.719,548,GO-20114355679,2011/12/31 05:00:00+00,2011,December,31,Saturday,365,D14,Stabbing,78,Kensington-Chinatown,78,Kensington-Chinatown (78),-79.39906324,43.65246372
-8825716.594,5423436.339,549,GO-20124194029,2012/01/01 05:00:00+00,2012,January,1,Sunday,1,D42,Shooting,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2827611,43.72793994
-8840671.907,5409690.723,550,GO-20123665859,2012/01/01 05:00:00+00,2012,January,1,Sunday,1,D14,Stabbing,163,Fort York-Liberty Village,82,Niagara (82),-79.41710695,43.63864386
-8834955.419,5420078.62,551,GO-201230000227,2012/01/01 05:00:00+00,2012,January,1,Sunday,1,D53,Other,56,Leaside-Bennington,56,Leaside-Bennington (56),-79.36575487,43.70613935
-8825170.57,5423746.911,552,GO-20124205598,2012/01/21 05:00:00+00,2012,January,21,Saturday,21,D43,Shooting,125,Ionview,125,Ionview (125),-79.27785608,43.72995598
-8818832.603,5435403.319,553,GO-20124042332,2012/01/24 05:00:00+00,2012,January,24,Tuesday,24,D42,Shooting,145,Malvern West,132,Malvern (132),-79.22092115,43.80557318
-8842919.437,5412094.869,554,GO-20124212793,2012/01/27 05:00:00+00,2012,January,27,Friday,27,D11,Shooting,83,Dufferin Grove,83,Dufferin Grove (83),-79.43729686,43.65427158
-8841597.44,5427985.171,555,GO-20124085703,2012/02/20 05:00:00+00,2012,February,20,Monday,51,D32,Shooting,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.42542116,43.75746139
-8841597.44,5427985.171,556,GO-20124085703,2012/02/20 05:00:00+00,2012,February,20,Monday,51,D32,Shooting,38,Lansing-Westgate,38,Lansing-Westgate (38),-79.42542116,43.75746139
-8829330.546,5432151.025,557,GO-20124370907,2012/02/29 05:00:00+00,2012,February,29,Wednesday,60,D42,Other,147,L'Amoreaux West,117,L'Amoreaux (117),-79.31522578,43.78448459
-8839807.477,5429339.005,558,GO-20124334336,2012/03/11 05:00:00+00,2012,March,11,Sunday,71,D32,Other,151,Yonge-Doris,51,Willowdale East (51),-79.40934165,43.76624482
-8852085.751,5411344.723,559,GO-20124445252,2012/03/23 04:00:00+00,2012,March,23,Friday,83,D22,Stabbing,15,Kingsway South,15,Kingsway South (15),-79.51963926,43.64939582
-8848521.86,5414938.965,560,GO-20123755673,2012/04/12 04:00:00+00,2012,April,12,Thursday,103,D12,Shooting,111,Rockcliffe-Smythe,111,Rockcliffe-Smythe (111),-79.48762429,43.67275387
-8828291.158,5424145.747,561,GO-20124428014,2012/04/15 04:00:00+00,2012,April,15,Sunday,106,D41,Stabbing,119,Wexford/Maryvale,119,Wexford/Maryvale (119),-79.3058888,43.73254489
-8846030.596,5412597.469,562,GO-20124376058,2012/04/16 04:00:00+00,2012,April,16,Monday,107,D11,Other,88,High Park North,88,High Park North (88),-79.46524488,43.65753812
-8843427.474,5422614.247,563,GO-20124449577,2012/05/04 04:00:00+00,2012,May,4,Friday,125,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.44186064,43.72260309
-8825486.79,5419629.879,564,GO-20124449281,2012/05/07 04:00:00+00,2012,May,7,Monday,128,D41,Other,121,Oakridge,121,Oakridge (121),-79.28069673,43.70322522
-8839136.901,5418813.17,565,GO-20124346812,2012/05/09 04:00:00+00,2012,May,9,Wednesday,130,D53,Shooting,100,Yonge-Eglinton,100,Yonge-Eglinton (100),-79.40331777,43.69792114
-8850066.376,5413727.024,566,GO-20124445741,2012/05/10 04:00:00+00,2012,May,10,Thursday,131,D11,Shooting,114,Lambton Baby Point,114,Lambton Baby Point (114),-79.50149891,43.6648788
-8835504.814,5411549.374,567,GO-20123363455,2012/05/14 04:00:00+00,2012,May,14,Monday,135,D51,Other,73,Moss Park,73,Moss Park (73),-79.37069017,43.65072604
-8811453.867,5432260.114,568,GO-20124438492,2012/05/31 04:00:00+00,2012,May,31,Thursday,152,D43,Shooting,133,Centennial Scarborough,133,Centennial Scarborough (133),-79.15463684,43.78519206
-8836537.878,5412061.795,569,GO-20124533105,2012/06/02 04:00:00+00,2012,June,2,Saturday,154,D52,Shooting,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.37997035,43.65405661
-8836537.878,5412061.795,570,GO-20124533105,2012/06/02 04:00:00+00,2012,June,2,Saturday,154,D52,Shooting,168,Downtown Yonge East,75,Church-Yonge Corridor (75),-79.37997035,43.65405661
-8840807.54,5412243.832,571,GO-20124386217,2012/06/18 04:00:00+00,2012,June,18,Monday,170,D14,Shooting,80,Palmerston-Little Italy,80,Palmerston-Little Italy (80),-79.41832537,43.65523975
-8825660.155,5429827.737,572,GO-20124503011,2012/06/22 04:00:00+00,2012,June,22,Friday,174,D41,Shooting,126,Dorset Park,126,Dorset Park (126),-79.2822541,43.76941531
-8839162.672,5427900.255,573,GO-20124556249,2012/06/23 04:00:00+00,2012,June,23,Saturday,175,D32,Shooting,153,Avondale,51,Willowdale East (51),-79.40354927,43.75691043
-8834085.141,5415726.281,574,GO-20124471737,2012/07/02 04:00:00+00,2012,July,2,Monday,184,D53,Other,67,Playter Estates-Danforth,67,Playter Estates-Danforth (67),-79.35793703,43.67786922
-8859186.809,5408872.545,575,GO-20121799882,2012/07/03 04:00:00+00,2012,July,3,Tuesday,185,D22,Other,12,Markland Wood,12,Markland Wood (12),-79.58342916,43.63332451
-8856394.793,5411293.311,576,GO-20124578181,2012/07/05 04:00:00+00,2012,July,5,Thursday,187,D22,Shooting,158,Islington,14,Islington-City Centre West (14),-79.55834804,43.64906165
-8814820.348,5429125.823,577,GO-20124544154,2012/07/16 04:00:00+00,2012,July,16,Monday,198,D43,Shooting,136,West Hill,136,West Hill (136),-79.18487845,43.76486182
-8814820.348,5429125.823,578,GO-20124544154,2012/07/16 04:00:00+00,2012,July,16,Monday,198,D43,Shooting,136,West Hill,136,West Hill (136),-79.18487845,43.76486182
-8850368.696,5416727.757,579,GO-20124466647,2012/07/17 04:00:00+00,2012,July,17,Tuesday,199,D12,Shooting,115,Mount Dennis,115,Mount Dennis (115),-79.50421469,43.68437537
-8843655.144,5422133.131,580,GO-20124427513,2012/07/19 04:00:00+00,2012,July,19,Thursday,201,D32,Shooting,32,Englemount-Lawrence,32,Englemount-Lawrence (32),-79.44390583,43.71947958
-8822443.913,5431633.021,581,GO-20124528375,2012/07/22 04:00:00+00,2012,July,22,Sunday,204,D42,Other,128,Agincourt South-Malvern West,128,Agincourt South-Malvern West (128),-79.25336211,43.78112505
-8851543.01,5429487.035,582,GO-20124622186,2012/08/01 04:00:00+00,2012,August,1,Wednesday,214,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.51476374,43.76720514
-8818239.417,5435745.825,583,GO-20124531897,2012/08/07 04:00:00+00,2012,August,7,Tuesday,220,D42,Other,146,Malvern East,132,Malvern (132),-79.21559248,43.80779364
-8825716.594,5423436.339,584,GO-20124613436,2012/08/24 04:00:00+00,2012,August,24,Friday,237,D55,Other,120,Clairlea-Birchmount,120,Clairlea-Birchmount (120),-79.2827611,43.72793994
-8817188.931,5435969.886,585,GO-20124528016,2012/09/08 04:00:00+00,2012,September,8,Saturday,252,D42,Shooting,146,Malvern East,132,Malvern (132),-79.2061558,43.80924617
-8827415.255,5415881.757,586,GO-20124563307,2012/09/08 04:00:00+00,2012,September,8,Saturday,252,D55,Shooting,62,East End-Danforth,62,East End-Danforth (62),-79.29802043,43.67887932
-8843343.393,5419479.276,587,GO-20124520488,2012/09/15 04:00:00+00,2012,September,15,Saturday,259,D13,Other,108,Briar Hill-Belgravia,108,Briar Hill-Belgravia (108),-79.44110533,43.70224717
-8851583.206,5426386.547,588,GO-20124453311,2012/09/16 04:00:00+00,2012,September,16,Sunday,260,D23,Shooting,25,Glenfield-Jane Heights,25,Glenfield-Jane Heights (25),-79.51512482,43.74708814
-8859095.256,5424364.341,589,GO-20124589405,2012/09/18 04:00:00+00,2012,September,18,Tuesday,262,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58260672,43.73396376
-8859095.256,5424364.341,590,GO-20124589405,2012/09/18 04:00:00+00,2012,September,18,Tuesday,262,D23,Shooting,2,Mount Olive-Silverstone-Jamestown,2,Mount Olive-Silverstone-Jamestown (2),-79.58260672,43.73396376
-8851620.546,5428046.946,591,GO-20124663461,2012/10/11 04:00:00+00,2012,October,11,Thursday,285,D31,Shooting,24,Black Creek,24,Black Creek (24),-79.51546025,43.7578622
-8820862.971,5430446.923,592,GO-20124615172,2012/10/17 04:00:00+00,2012,October,17,Wednesday,291,D43,Other,142,Woburn North,137,Woburn (137),-79.23916026,43.77343184
-8836621.247,5413523.227,593,GO-2018104863,2012/10/18 04:00:00+00,2012,October,18,Thursday,292,D51,Other,167,Church-Wellesley,75,Church-Yonge Corridor (75),-79.38071926,43.66355444
-8835540.572,5413716.983,594,GO-20124477212,2012/10/23 04:00:00+00,2012,October,23,Tuesday,297,D51,Stabbing,71,Cabbagetown-South St.James Town,71,Cabbagetown-South St.James Town (71),-79.37101139,43.66481354
-8818012.711,5432366.54,595,GO-20124703830,2012/10/28 04:00:00+00,2012,October,28,Sunday,302,D43,Shooting,135,Morningside,135,Morningside (135),-79.21355594,43.78588226
-8844262.81,5422344.442,596,GO-20124697103,2012/10/29 04:00:00+00,2012,October,29,Monday,303,D32,Shooting,31,Yorkdale-Glen Park,31,Yorkdale-Glen Park (31),-79.44936459,43.72085148
